SAL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SAL80037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,15,0,0,0,4,0,9,0,0,0,4,0,21,0,0,0,0,0,15,0,0,0,0,0,18,5,0,0,6,0,4,0,0,0,8,0,27,16,4,4,35,5,16,0,0,3,9,0,93,24,3,0,43,4,7,0,0,0,5,0,100,27,0,4,50,6,11,4,4,0,0,0,103,30,0,0,19,10,7,0,0,0,3,0,72,103,7,5,47,8,15,5,3
SAL80038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,6,0,0,0,0,0,9,0,0,0,3,0,4,0,0,0,0,0,3,7,0,0,6,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,0,0,6,12,0,0,12,4,4,3,0
SAL80039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,9,0,0,0,5,5,11,0,3,0,0,0,23,0,0,0,7,0,13,0,5,0,4,0,32,15,0,0,30,4,20,3,0,3,3,0,70,23,8,0,22,8,5,0,6,0,0,0,70,37,9,0,36,8,11,0,5,0,6,0,96,37,9,4,26,6,4,0,0,3,0,0,99,151,4,4,63,20,22,0,0
SAL80040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,7,0,0,0,9,4,4,0,9,0,8,0,0,0,5,0,31,6,0,0,16,0,0,0,0,0,0,0,24,7,4,0,16,0,4,0,4,0,0,0,39,9,0,0,21,0,0,0,5,0,0,0,39,77,7,0,44,6,12,0,0
SAL80041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,7,4,3,0,8,0,11,0,3,0,0,0,22,0,0,0,4,0,12,0,0,0,0,0,28,6,3,3,7,0,11,0,5,0,0,0,30,19,4,0,17,0,22,0,8,0,0,0,78,33,4,0,29,7,4,0,0,0,0,0,89,41,0,7,32,4,5,3,0,0,0,0,90,27,0,0,21,5,4,0,0,0,0,0,57,129,3,0,63,14,23,3,0
SAL80042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,14,0,3,0,8,0,5,0,0,0,4,0,16,0,3,0,6,0,11,0,6,0,0,0,27,0,0,0,8,0,13,0,6,0,0,0,30,14,8,0,16,0,20,0,5,0,0,0,66,19,0,0,19,5,3,0,0,0,5,0,52,37,0,0,28,9,10,0,5,0,0,0,87,40,5,3,24,11,4,0,0,0,0,0,83,199,3,3,58,27,27,4,5
SAL80043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,3,0,5,0,4,0,5,0,17,6,4,0,8,0,16,4,0,0,4,0,46,5,0,0,17,0,6,3,3,0,0,0,34,12,6,0,25,0,6,0,0,3,4,0,58,28,0,5,23,7,6,0,0,0,4,0,68,207,11,3,133,26,38,4,12
SAL80044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,4,0,3,0,0,0,16,7,0,0,8,0,3,0,0,0,0,0,16,3,0,0,6,0,3,0,0,0,0,0,19,9,0,0,7,4,0,0,0,0,0,0,24,140,3,0,77,5,21,0,10
SAL80045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,8,6,3,0,9,3,12,0,0,0,0,0,29,13,0,0,8,0,5,0,0,0,0,0,29,18,0,0,11,3,5,0,0,0,0,0,46,27,0,3,8,3,0,0,0,0,0,0,43,128,5,0,46,9,21,0,5
SAL80046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,0,0,4,0,18,4,0,0,8,0,0,0,0,0,0,0,21,0,5,0,12,3,4,0,0,0,0,0,29,6,0,0,5,0,0,0,0,0,4,0,21,56,6,3,32,10,6,0,0
SAL80047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,6,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,5,0,8,0,3,0,12,3,0,0,6,0,7,0,0,0,0,0,19,6,4,0,11,0,19,0,6,0,0,0,47,3,3,0,13,4,9,3,0,0,0,0,39,7,4,0,15,4,4,0,0,0,5,0,42,19,5,3,23,3,0,0,4,0,0,0,62,96,12,3,52,15,15,6,0
SAL80048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,10,4,5,0,0,0,4,0,0,0,0,0,18,0,0,0,7,0,14,0,3,0,6,0,40,3,0,0,18,3,3,0,0,0,0,0,36,10,0,0,17,8,4,4,0,0,0,0,47,19,0,0,28,4,0,0,0,0,3,0,54,124,3,5,47,16,16,0,4
SAL80049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,10,0,0,0,0,0,0,0,4,0,3,0,11,0,7,0,6,0,13,0,0,0,5,0,28,3,3,0,13,0,11,0,0,0,6,0,34,4,0,0,13,0,15,3,5,0,0,0,42,28,5,4,46,6,17,0,6,3,7,0,126,49,5,5,66,13,11,0,4,0,3,0,158,42,4,0,51,15,14,3,0,0,3,0,131,86,3,7,27,11,4,0,4,0,6,0,144,202,9,0,80,13,20,0,6
SAL80050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,5,0,3,0,0,0,12,0,0,0,6,0,8,0,0,0,6,0,23,0,0,0,6,0,9,0,0,0,3,0,29,14,3,0,28,3,13,3,0,0,8,0,72,13,10,0,32,12,13,0,0,4,8,0,97,36,7,0,29,10,10,4,3,0,4,0,99,32,0,3,41,9,4,0,0,0,3,0,96,122,9,0,60,16,20,0,0
SAL80051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,3,0,8,0,0,0,5,0,5,0,0,0,6,0,17,7,3,0,9,4,4,0,0,0,4,0,27,10,3,0,18,0,5,0,0,0,0,0,46,13,0,0,19,4,4,0,0,0,6,0,53,141,0,3,63,13,14,0,3
SAL80052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,5,0,3,0,6,0,0,0,11,0,6,0,4,0,3,0,3,0,0,0,14,0,0,0,4,0,4,0,0,0,0,0,14,6,0,0,10,0,9,0,0,0,0,0,33,6,4,0,15,4,3,0,0,0,6,0,36,9,0,0,16,4,9,3,3,0,5,0,39,15,0,0,14,0,0,0,6,0,3,0,39,143,6,0,79,8,26,0,8
SAL80053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,13,0,3,0,11,0,10,0,0,0,0,0,31,9,0,0,21,0,3,0,0,0,0,0,31,20,0,0,24,7,8,3,0,0,5,0,64,13,0,0,12,3,3,0,0,0,0,0,39,92,7,5,42,17,17,3,4
SAL80054,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,3,0,4,0,5,0,10,3,0,0,0,0,3,0,0,0,6,0,10,3,0,0,3,0,7,0,5,0,3,0,21,0,0,0,10,0,7,0,0,0,5,0,19,7,5,0,5,0,8,0,3,0,3,0,22,10,0,0,24,3,17,5,3,0,3,0,60,19,3,0,30,6,10,0,0,0,0,0,67,18,5,0,13,6,6,4,0,0,3,0,57,19,0,0,14,0,4,0,0,0,3,0,49,96,10,0,51,9,15,0,8
SAL80055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,3,0,5,0,0,0,12,0,0,0,4,0,3,0,0,0,7,0,14,0,0,0,3,0,4,0,0,0,0,0,3,6,0,0,15,5,7,0,0,0,3,0,38,17,0,0,18,3,6,0,3,0,6,0,54,24,4,0,26,5,5,0,4,0,3,0,76,23,0,0,20,8,4,0,0,0,0,0,59,105,0,5,53,14,23,0,0
SAL80056,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,6,0,5,0,5,0,4,0,5,0,0,0,12,0,0,0,3,0,3,0,0,0,0,0,14,14,4,0,15,0,22,0,0,0,6,0,51,17,3,0,18,4,0,0,3,0,0,0,51,38,0,0,21,6,11,0,0,0,0,0,84,37,0,4,38,3,0,0,0,0,0,0,89,248,8,6,112,12,27,0,0
SAL80057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,7,0,5,0,0,0,0,0,9,6,0,0,9,0,0,0,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,6,45,3,0,38,6,20,0,3
SAL80058,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,0,0,3,0,0,0,6,0,6,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,5,0,4,0,13,0,8,0,0,0,16,0,9,0,0,0,28,3,6,0,10,0,11,0,5,0,3,0,34,4,3,0,15,0,11,0,0,0,3,0,36,8,5,0,7,0,18,0,3,0,3,0,50,27,11,4,32,5,30,0,7,0,5,0,123,44,3,0,35,9,13,0,3,0,5,0,109,44,0,0,34,0,10,0,0,0,3,0,108,53,3,3,21,3,3,0,0,0,3,0,97,194,4,5,82,14,16,0,0
SAL80059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,6,0,0,0,0,0,14,7,0,0,6,3,0,0,3,0,6,0,29,6,0,0,12,0,0,0,0,0,4,0,21,11,6,0,13,0,5,0,0,0,0,0,33,16,5,0,12,3,3,0,0,0,0,0,42,56,0,0,42,6,9,3,6
SAL80060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,5,0,7,0,0,0,0,0,12,5,0,0,8,4,14,0,0,0,0,0,30,3,0,0,12,4,4,0,4,0,0,0,27,15,0,0,18,0,8,0,0,0,0,0,50,14,6,0,12,4,6,0,0,0,3,0,36,156,0,0,72,3,39,0,0
SAL80062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,9,0,6,0,0,0,0,0,18,11,0,0,14,0,12,0,3,0,3,0,41,12,0,0,14,0,6,0,0,0,10,0,43,24,0,0,13,4,0,0,3,0,3,0,54,15,0,0,14,0,4,0,0,0,0,0,47,63,0,4,24,3,8,0,0
