SAL_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
SAL80089,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,8,0,7,0,0,0,5,0,0,0,3,4,0,11,0,4,0,3,0,0,0,10,9,0,14,4,12,0,14,4,0,4,19,6,0,26,15,6,0,19,0,0,0,19,6,0,29,10,5,5,14,0,0,0,20,4,0,25,21,9,0,25,0,0,0,25,11,0,34,17,4,0,19,0,0,0,19,9,0,26,45,7,0,58,0,0,0,54,7,0,61,6,0,0,14,0,0,0,13,7,0,20,10,0,0,15,0,0,0,15,0,0,15,7,0,0,8,0,0,0,8,0,0,10,10,6,0,12,0,0,0,17,0,0,17,6,8,0,19,0,0,0,15,0,0,19,0,0
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,9,0,11,0,3,0,0,0,0,0,7,8,0,10,0,0,0,6,0,0,0,6,0,0,3,0,0,0,5,0,0,0,5,6,0,17,7,0,0,7,0,0,0,4,0,0,12,5,0,0,5,0,0,0,5,7,0,10,8,3,0,10,0,0,0,10,0,0,10,3,0,0,3,0,0,0,3,0,0,8,13,3,0,17,0,0,0,17,0,0,19,4,0,0,4,0,0,0,4,4,0,8,6,0,0,6,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,10,0,0,0,3,0,0,0,3,0,0,8,0,0
SAL80092,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,3,0,3,0,0,0,5,4,0,3,0,0,0,0,0,0,0,3,3,0,6,3,4,0,6,0,0,0,6,0,0,5,4,3,0,7,0,0,0,7,4,0,9,7,3,0,6,0,0,0,6,6,0,10,7,3,0,15,0,0,0,15,3,0,18,25,0,0,25,0,0,0,25,4,0,28,6,5,0,7,0,0,0,7,3,0,6,3,0,0,5,0,0,0,5,6,0,8,0,0,0,3,0,0,0,3,0,0,3,5,0,0,5,0,0,0,5,0,0,5,5,0,0,5,0,0,0,5,4,0,7,0,0
SAL80093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,7,9,0,14,0,0,0,3,0,0,0,3,3,0,9,0,3,0,3,0,0,0,3,0,0,9,5,0,0,4,0,0,0,4,0,0,4,8,0,0,10,0,0,0,10,6,0,14,0,0,0,3,0,0,0,3,4,0,11,9,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,3,10,0,0,10,0,0,0,10,0,0,6,3,0,0,3,0,0,0,3,4,0,5,0,0
SAL80094,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,7,6,0,3,0,6,0,3,0,0,0,6,6,0,10,4,0,0,3,0,0,0,3,3,0,4,0,7,0,8,0,0,0,8,6,0,10,3,3,0,9,0,0,0,9,0,0,13,4,8,0,10,0,0,0,10,3,0,11,11,5,5,21,0,0,0,21,0,0,26,8,0,0,7,0,0,0,7,0,0,7,4,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,3,10,0,0,10,0,0,0,10,3,0,9,0,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,3,0,5,0,7,0,0,0,7,6,0,11,0,0,0,0,0,0,0,0,11,0,12,8,10,0,12,0,0,0,12,10,0,28,9,0,0,3,0,0,0,3,10,0,15,18,0,6,19,0,0,0,19,0,0,21,14,0,0,17,0,0,0,17,4,0,25,28,3,4,31,0,0,0,31,9,0,42,18,0,0,20,0,0,0,20,6,0,25,12,0,0,9,0,0,0,9,0,0,8,10,4,0,11,0,0,0,11,0,0,12,8,3,0,9,0,0,0,9,0,0,13,15,0,4,14,0,0,0,14,3,0,22,0,0
SAL80098,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,5,0,5,5,5,0,9,0,5,0,5,0,0,0,5,7,0,14,0,3,0,5,0,0,0,5,5,0,9,6,4,0,9,0,0,0,9,6,0,9,8,5,0,14,0,0,0,14,5,0,17,4,0,0,4,0,0,0,4,5,0,12,10,3,0,17,0,0,0,19,0,0,20,3,4,0,10,0,0,0,10,0,0,10,32,0,5,28,0,0,0,28,0,0,32,9,0,0,9,0,0,0,9,6,0,12,5,0,0,5,0,0,0,5,6,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,0,0,6,4,0,0,9,0,0,0,9,7,0,9,0,0
SAL80099,4,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,0,3,0,0,3,4,0,12,0,3,4,5,0,0,0,5,4,0,12,0,0,0,0,0,0,0,6,6,0,9,0,9,0,7,0,0,0,7,7,0,15,9,4,0,13,0,0,0,13,6,0,19,3,7,0,13,0,0,0,13,3,0,20,5,0,0,5,0,0,0,5,4,0,15,10,0,0,14,0,0,0,14,4,0,21,36,10,3,45,0,0,0,45,10,0,54,11,0,0,15,0,0,0,15,5,0,20,15,0,0,19,0,0,0,19,0,0,19,3,0,0,3,0,0,0,3,0,0,8,16,0,4,20,0,0,0,23,0,0,23,7,4,0,12,0,0,0,12,0,0,17,0,0
SAL80100,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,10,0,7,0,5,0,8,0,3,3,13,6,0,21,3,13,0,14,0,0,0,14,15,0,29,3,7,3,12,0,0,0,12,9,0,20,16,12,0,34,0,0,0,34,15,0,44,16,15,4,37,0,0,0,38,7,0,47,39,9,0,45,0,0,0,47,9,0,60,25,7,0,30,0,0,0,30,3,0,35,67,14,4,77,0,0,0,77,11,0,87,17,0,0,21,0,0,0,21,3,0,22,23,0,5,22,0,0,0,22,0,0,24,10,0,0,10,0,0,0,10,4,0,11,16,0,0,21,0,0,0,22,0,0,29,24,3,0,28,0,0,0,28,10,5,38,0,0
SAL80101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,6,0,0,3,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,5,0,7,4,0,0,3,0,0,0,3,4,0,9,5,3,0,4,0,0,0,4,6,0,12,6,3,0,8,0,0,0,9,5,0,15,6,3,0,13,0,0,0,13,0,0,12,7,4,0,15,0,0,0,15,5,0,15,23,4,0,22,0,0,0,22,3,0,28,8,0,0,10,0,0,0,10,9,0,14,11,0,0,13,0,0,0,13,0,0,13,5,0,0,8,0,0,0,8,0,0,5,14,0,0,17,0,0,0,17,5,0,14,6,0,0,7,0,0,0,7,0,0,13,0,0
SAL80102,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,0,7,0,7,0,0,0,4,0,0,0,7,5,0,10,0,3,0,12,0,0,0,12,3,0,13,0,4,0,4,0,0,0,4,9,0,10,4,3,0,8,0,0,0,8,9,0,15,3,6,0,12,0,0,0,12,5,0,9,8,0,0,9,0,0,0,9,0,0,12,21,4,0,30,0,0,0,30,9,0,36,0,3,0,3,0,0,0,3,4,0,5,3,3,0,13,0,0,0,13,6,0,14,0,0,0,0,0,0,0,0,0,0,6,11,0,0,12,0,0,0,12,5,0,18,5,0,0,9,0,0,0,11,3,0,14,0,0
SAL80103,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,6,0,0,0,6,0,0,7,3,0,0,3,0,0,0,3,0,0,0,0,0
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,0,0,9,3,0,12,0,3,0,6,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,5,3,0,9,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,3,0,3,5,0,0,5,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0
SAL80106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,3,0,9,0,0,0,0,0,0,0,4,3,0,5,0,5,0,5,0,0,0,0,5,0,6,0,3,0,5,0,0,0,5,4,0,11,7,0,0,5,0,0,0,5,0,0,9,5,10,0,4,0,0,0,4,6,0,13,4,3,0,8,0,0,0,8,0,0,8,0,0,0,3,0,0,0,3,0,0,5,14,4,0,16,0,0,0,16,0,0,21,3,3,0,4,0,0,0,4,5,0,5,4,0,0,4,0,0,0,4,0,0,4,5,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,4,0,7,0,0,0,7,5,0,7,0,0
SAL80107,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,3,7,0,12,0,4,3,8,0,0,0,9,8,0,11,0,7,0,6,6,0,6,13,9,0,21,3,7,0,14,0,0,0,14,7,0,25,4,5,0,7,0,0,0,7,5,0,14,13,8,0,22,0,0,0,22,7,0,30,14,6,0,16,0,0,0,18,5,0,25,13,5,0,19,0,0,0,19,4,0,21,39,5,5,40,0,0,0,40,7,0,45,5,5,0,8,0,0,0,13,4,0,19,6,0,0,6,0,0,0,6,3,0,13,6,0,0,3,0,0,0,3,0,0,3,13,0,0,10,0,0,0,10,5,0,12,3,0,0,12,0,0,0,12,0,0,10,0,0
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,0,5,0,0,5,4,0,0,3,0,0,0,3,3,0,3,5,0,0,5,0,0,0,5,0,0,6,4,0,0,4,0,0,0,4,0,0,9,9,7,0,16,0,0,0,16,6,0,19,3,0,0,3,0,0,0,3,7,0,7,5,3,0,10,0,0,0,10,0,0,9,0,4,0,8,0,0,0,8,0,0,8,12,0,0,12,0,0,0,9,3,0,10,4,0,0,7,0,0,0,7,4,0,11,0,0
SAL80110,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,3,0,0,6,0,4,0,4,0,0,0,7,4,0,3,0,0,0,3,0,0,0,3,4,0,9,3,3,0,9,0,0,0,9,4,0,14,9,0,0,9,0,0,0,9,3,0,13,12,6,0,15,0,0,0,15,3,0,17,4,4,0,8,0,0,0,11,6,0,16,25,7,0,29,0,0,0,32,4,0,35,7,0,0,9,0,0,0,9,0,0,12,4,0,3,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,12,0,0,12,8,4,0,9,0,0,0,12,0,0,12,0,0
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,3,0,5,0,0,0,5,7,0,9,4,0,0,6,0,0,0,6,0,0,8,0,0,0,3,0,0,0,3,3,0,7,7,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,13,9,0,20,0,0,0,20,4,0,21,9,0,0,10,0,0,0,10,0,0,10,0,0
SAL80113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL80114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,5,7,0,9,0,0,0,3,0,0,0,3,3,0,11,3,6,0,12,0,0,0,9,6,0,18,8,9,0,13,0,0,0,13,3,0,13,4,4,0,8,0,0,0,8,4,0,13,9,0,0,8,0,0,0,8,4,0,12,6,0,0,6,0,0,0,6,7,0,12,20,3,0,20,0,0,0,20,7,0,28,11,6,0,10,0,0,0,10,0,0,10,7,6,0,5,0,0,0,5,0,0,5,3,0,0,3,0,0,0,3,0,0,9,0,0,0,4,0,0,0,4,0,0,4,12,0,3,13,0,0,0,20,0,0,20,0,0
